rule,entry,label
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is jOjPrbfDZ TimeStamp is 2023-01-04 08:07:20 Token is 598877 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is MjHCwzUN TimeStamp is 2023-01-04 08:10:37 Token is 792904 Status Code is 401,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is CTOBUqewF TimeStamp is 2023-01-04 08:10:45 Token is 976622 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is IiBJ TimeStamp is 2023-01-04 08:17:20 Token is 391513 Status Code is 401,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is iEIqV TimeStamp is 2023-01-04 08:17:38 Token is 408599 Status Code is 401,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-04 08:23:55 Token is 567290 Status Code is 304,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-04 08:30:48 Token is 927634 Status Code is 404,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is PxdBBea TimeStamp is 2023-01-04 08:31:04 Token is 874264 Status Code is 304,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is acabSVJre TimeStamp is 2023-01-04 08:36:30 Token is 753887 Status Code is 500,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is EVUq TimeStamp is 2023-01-04 08:37:47 Token is 920495 Status Code is 401,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-04 08:38:27 Token is 927634 Status Code is 403,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-04 08:40:30 Token is 927634 Status Code is 304,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is rhqOozgBul TimeStamp is 2023-01-04 08:40:57 Token is 127438 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is hHOGetjpU TimeStamp is 2023-01-04 08:44:54 Token is 421077 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is fYbJYIXjpI TimeStamp is 2023-01-04 08:47:03 Token is 873069 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is SubdncKIi TimeStamp is 2023-01-04 08:48:22 Token is 734439 Status Code is 500,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-04 08:48:59 Token is 927634 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is speHoAx TimeStamp is 2023-01-04 08:49:37 Token is 713237 Status Code is 403,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is svZsWSsdMu TimeStamp is 2023-01-04 08:50:15 Token is 172510 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-04 08:50:36 Token is 927634 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-04 08:52:37 Token is 874264 Status Code is 403,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is AycYwlr TimeStamp is 2023-01-04 08:54:54 Token is 988532 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-04 08:55:06 Token is 567290 Status Code is 303,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-04 08:57:58 Token is 874264 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is HBTymrWksZ TimeStamp is 2023-01-04 09:05:19 Token is 860662 Status Code is 401,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is wmWTet TimeStamp is 2023-01-04 09:08:53 Token is 805112 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-04 09:10:07 Token is 874264 Status Code is 403,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is uAah TimeStamp is 2023-01-04 09:15:57 Token is 694167 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is IkSRkOEK TimeStamp is 2023-01-04 09:17:59 Token is 247493 Status Code is 403,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is nZelgb TimeStamp is 2023-01-04 09:18:29 Token is 886872 Status Code is 502,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is FhZkuKW TimeStamp is 2023-01-04 09:21:10 Token is 436281 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is GywPlg TimeStamp is 2023-01-04 09:21:13 Token is 874264 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-04 09:22:15 Token is 927634 Status Code is 304,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is pXGz TimeStamp is 2023-01-04 09:24:58 Token is 704032 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-04 09:29:30 Token is 567290 Status Code is 404,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is oMhW TimeStamp is 2023-01-04 09:35:00 Token is 720675 Status Code is 403,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-04 09:37:55 Token is 874264 Status Code is 500,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is EHNqDNoiYc TimeStamp is 2023-01-04 09:39:53 Token is 188051 Status Code is 303,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-04 09:43:06 Token is 927634 Status Code is 303,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-04 09:44:28 Token is 927634 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-04 09:45:07 Token is 927634 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-04 09:58:18 Token is 874264 Status Code is 401,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-04 10:06:00 Token is 567290 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is jReyS TimeStamp is 2023-01-04 10:14:35 Token is 940780 Status Code is 401,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is HRZc TimeStamp is 2023-01-04 10:17:22 Token is 133873 Status Code is 401,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is teuG TimeStamp is 2023-01-04 10:18:17 Token is 551803 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-04 10:19:13 Token is 927634 Status Code is 401,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is wkdsNcEt TimeStamp is 2023-01-04 10:25:20 Token is 567290 Status Code is 401,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-04 10:25:28 Token is 874264 Status Code is 502,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-04 10:25:53 Token is 874264 Status Code is 401,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is CezChjq TimeStamp is 2023-01-04 10:34:04 Token is 373523 Status Code is 303,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-04 10:34:31 Token is 927634 Status Code is 403,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-04 10:38:23 Token is 567290 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is OwwowAhUdL TimeStamp is 2023-01-04 10:52:40 Token is 403245 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-04 10:55:04 Token is 874264 Status Code is 403,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is slagRP TimeStamp is 2023-01-04 10:57:43 Token is 930941 Status Code is 500,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-04 11:02:15 Token is 927634 Status Code is 404,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-04 11:02:45 Token is 874264 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-04 11:09:02 Token is 874264 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is urgBlvTu TimeStamp is 2023-01-04 11:09:17 Token is 427734 Status Code is 401,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-04 11:09:58 Token is 927634 Status Code is 401,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-04 11:20:04 Token is 874264 Status Code is 304,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is fxuxpDHHDe TimeStamp is 2023-01-04 11:20:54 Token is 185105 Status Code is 401,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is GTlerHP TimeStamp is 2023-01-04 11:21:56 Token is 599668 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is AtOEa TimeStamp is 2023-01-04 11:23:00 Token is 227242 Status Code is 500,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is kJSIlKRMT TimeStamp is 2023-01-04 11:24:11 Token is 350468 Status Code is 303,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-04 11:24:31 Token is 927634 Status Code is 500,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is fuEUQPe TimeStamp is 2023-01-04 11:27:32 Token is 275830 Status Code is 401,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-04 11:28:31 Token is 874264 Status Code is 500,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-04 11:32:41 Token is 874264 Status Code is 502,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is hNjLtiWiDo TimeStamp is 2023-01-04 11:34:09 Token is 448641 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is MSdgsvYpTX TimeStamp is 2023-01-04 11:34:27 Token is 922563 Status Code is 401,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-04 11:34:37 Token is 874264 Status Code is 303,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is tcXmxAZCSe TimeStamp is 2023-01-04 11:34:44 Token is 690827 Status Code is 304,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-04 11:35:32 Token is 874264 Status Code is 401,1
