User ID,Timestamp,Action,Resource,Status,Compliant
hhxwnxdx,2023-01-02 19:14:46,Login,Admin Panel,Unauthorized,False
amkbphxo,2023-01-02 19:14:56,Login,Dashboard,Success,True
iuvqwclu,2023-01-02 19:15:59,View,Documents,Success,True
lwewzafl,2023-01-02 19:16:30,Access,Financials,Success,False
leyynwlb,2023-01-02 19:16:33,Login,Financials,Unauthorized,False
fnowonfr,2023-01-02 19:16:34,Delete,Financials,Unauthorized,False
afugyfqh,2023-01-02 19:16:49,Delete,Admin Panel,Success,False
xcbbiqqa,2023-01-02 19:17:02,Delete,Financials,Success,False
uabipqxl,2023-01-02 19:17:53,View,Dashboard,Success,True
bxmokkmj,2023-01-02 19:18:33,Delete,Financials,Success,False
hejcjpas,2023-01-02 19:18:45,Login,Documents,Success,True
uueuvmnf,2023-01-02 19:18:52,View,Dashboard,Success,True
obkofpvm,2023-01-02 19:19:18,Access,Reports,Success,True
hxemwibf,2023-01-02 19:19:38,Login,Dashboard,Success,True
izawheoa,2023-01-02 19:20:10,Access,Documents,Success,True
zbfnboyu,2023-01-02 19:20:18,Access,Documents,Success,True
mmxsrkgb,2023-01-02 19:21:09,Access,Reports,Success,True
xvgxugkp,2023-01-02 19:21:26,Delete,Financials,Unauthorized,False
ndhxexpl,2023-01-02 19:22:48,Delete,Admin Panel,Success,False
dlmsapsu,2023-01-02 19:23:06,Edit,Admin Panel,Unauthorized,False
xqloioiu,2023-01-02 19:23:26,Delete,Admin Panel,Unauthorized,False
fltedtcl,2023-01-02 19:23:45,Login,Dashboard,Success,True
shiqqcbj,2023-01-02 19:23:53,Access,Dashboard,Success,True
jrfyxdan,2023-01-02 19:23:55,View,Reports,Success,True
iscnjlmv,2023-01-02 19:24:20,View,Financials,Unauthorized,False
fxkokoeh,2023-01-02 19:24:32,Edit,Admin Panel,Unauthorized,False
ttuoljrf,2023-01-02 19:25:35,Access,Financials,Unauthorized,False
ivnhcbsx,2023-01-02 19:26:08,Edit,Financials,Unauthorized,False
vqrjjmpn,2023-01-02 19:26:44,Delete,Admin Panel,Unauthorized,False
qpnqmdgk,2023-01-02 19:27:05,Login,Dashboard,Success,True
lzcbqqnt,2023-01-02 19:27:19,View,Documents,Success,True
bstjpcdj,2023-01-02 19:27:24,Access,Financials,Unauthorized,False
skqtntzw,2023-01-02 19:27:40,Login,Admin Panel,Unauthorized,False
usgjlfce,2023-01-02 19:28:09,Edit,Admin Panel,Unauthorized,False
wtwkwxpy,2023-01-02 19:28:10,Edit,Financials,Unauthorized,False
gxeftyhx,2023-01-02 19:28:15,View,Dashboard,Success,True
oupsqxms,2023-01-02 19:28:21,Edit,Admin Panel,Unauthorized,False
oinzywbo,2023-01-02 19:28:36,View,Dashboard,Success,True
flzikuuu,2023-01-02 19:28:40,View,Documents,Success,True
zcorrwvf,2023-01-02 19:28:42,View,Dashboard,Success,True
aqjzdmrz,2023-01-02 19:28:43,Delete,Financials,Unauthorized,False
jmmmbhyv,2023-01-02 19:28:54,Login,Documents,Success,True
bbqgpvsb,2023-01-02 19:29:10,Edit,Financials,Unauthorized,False
vndnhqtg,2023-01-02 19:30:04,Login,Dashboard,Success,True
jhrpxsfm,2023-01-02 19:30:22,Delete,Financials,Unauthorized,False
byipiofg,2023-01-02 19:30:30,Access,Documents,Success,True
uzvgfjlm,2023-01-02 19:30:38,View,Dashboard,Success,True
khrwcfxy,2023-01-02 19:30:39,Delete,Financials,Success,False
kjiiilis,2023-01-02 19:30:42,Edit,Financials,Unauthorized,False
fltezrrc,2023-01-02 19:30:48,Access,Admin Panel,Unauthorized,False
dlcgjlbn,2023-01-02 19:31:27,Login,Financials,Success,False
aazyyupc,2023-01-02 19:31:35,Login,Dashboard,Success,True
xwxnbshs,2023-01-02 19:31:38,Access,Dashboard,Success,True
rhlpindz,2023-01-02 19:32:54,View,Reports,Success,True
wbitrwin,2023-01-02 19:34:11,Login,Dashboard,Success,True
pkoahcff,2023-01-02 19:34:34,Delete,Financials,Unauthorized,False
awlwiubs,2023-01-02 19:35:13,Access,Documents,Success,True
qmuvckhl,2023-01-02 19:35:43,Access,Documents,Success,True
vycratyo,2023-01-02 19:35:43,Login,Documents,Success,True
qjqdlcfy,2023-01-02 19:36:05,Login,Dashboard,Success,True
wpjjzffv,2023-01-02 19:36:25,View,Documents,Success,True
ecifofui,2023-01-02 19:36:56,Delete,Financials,Success,False
jxmamrom,2023-01-02 19:37:00,View,Documents,Success,True
oarvcwev,2023-01-02 19:37:19,View,Reports,Success,True
smokvpww,2023-01-02 19:37:26,Access,Dashboard,Success,True
nvutbpra,2023-01-02 19:37:27,View,Documents,Success,True
ourfllch,2023-01-02 19:37:36,Access,Documents,Success,True
ratltzbn,2023-01-02 19:37:43,View,Reports,Success,True
ravrjoop,2023-01-02 19:38:17,View,Financials,Unauthorized,False
qdeujozh,2023-01-02 19:38:20,View,Documents,Success,True
wietpfvj,2023-01-02 19:38:59,View,Documents,Success,True
xzenyvkb,2023-01-02 19:39:17,Access,Financials,Unauthorized,False
mmmgifrv,2023-01-02 19:39:24,Delete,Admin Panel,Unauthorized,False
bhtdivdl,2023-01-02 19:39:33,Access,Financials,Unauthorized,False
blblnbwj,2023-01-02 19:39:33,Login,Reports,Success,True
mdphkkts,2023-01-02 19:39:39,Access,Dashboard,Success,True
nuwodtrs,2023-01-02 19:40:10,Delete,Admin Panel,Success,False
qetfvxwf,2023-01-02 19:40:42,Edit,Admin Panel,Unauthorized,False
urngtpmj,2023-01-02 19:41:03,Login,Dashboard,Success,True
uultozni,2023-01-02 19:41:04,View,Reports,Success,True
hqyjypme,2023-01-02 19:41:06,Access,Dashboard,Success,True
fkjmdetw,2023-01-02 19:41:44,Login,Reports,Success,True
qoyihjyx,2023-01-02 19:41:50,Edit,Admin Panel,Success,False
dukldhat,2023-01-02 19:41:53,Access,Dashboard,Success,True
yzjlakan,2023-01-02 19:42:20,View,Dashboard,Success,True
xghkfdqn,2023-01-02 19:42:52,Delete,Admin Panel,Unauthorized,False
tjdvshxu,2023-01-02 19:44:01,Access,Documents,Success,True
vxudxpwq,2023-01-02 19:44:45,Login,Dashboard,Success,True
zzpbajeq,2023-01-02 19:44:50,Edit,Admin Panel,Unauthorized,False
xgkuuhgi,2023-01-02 19:45:02,View,Dashboard,Success,True
ubiufrtg,2023-01-02 19:45:17,View,Admin Panel,Unauthorized,False
rtlestym,2023-01-02 19:45:36,View,Admin Panel,Unauthorized,False
patjbvia,2023-01-02 19:45:45,Login,Reports,Success,True
lshlsbvo,2023-01-02 19:45:45,Edit,Financials,Success,False
wgxvhpyi,2023-01-02 19:45:59,Access,Reports,Success,True
rnbmbffl,2023-01-02 19:46:16,Login,Reports,Success,True
fgzohnju,2023-01-02 19:46:40,View,Reports,Success,True
mvvzehcj,2023-01-02 19:47:25,Access,Dashboard,Success,True
vadikcry,2023-01-02 19:47:25,Access,Admin Panel,Success,False
abtevrio,2023-01-02 19:47:25,Login,Dashboard,Success,True
xunfqgkw,2023-01-02 19:47:29,Login,Documents,Success,True
lkaaosrq,2023-01-02 19:47:52,Delete,Financials,Unauthorized,False
tahwjcek,2023-01-02 19:47:57,Access,Admin Panel,Success,False
cuqifauh,2023-01-02 19:48:43,View,Financials,Unauthorized,False
opuotpfw,2023-01-02 19:48:56,View,Dashboard,Success,True
aavlunxo,2023-01-02 19:49:33,View,Dashboard,Success,True
muiuyhbd,2023-01-02 19:49:48,Login,Documents,Success,True
zaugktfq,2023-01-02 19:49:58,View,Documents,Success,True
xcchyfdo,2023-01-02 19:50:14,View,Documents,Success,True
ihotedzx,2023-01-02 19:50:14,Edit,Admin Panel,Unauthorized,False
ppembbjv,2023-01-02 19:50:18,Delete,Financials,Unauthorized,False
tqvzyflr,2023-01-02 19:50:21,Delete,Admin Panel,Unauthorized,False
hpyheauj,2023-01-02 19:50:26,Delete,Financials,Unauthorized,False
lydzeqaa,2023-01-02 19:50:27,Edit,Admin Panel,Success,False
edscbrxz,2023-01-02 19:50:53,Login,Dashboard,Success,True
vultdoem,2023-01-02 19:51:20,View,Admin Panel,Success,False
afrvmvlz,2023-01-02 19:51:24,View,Reports,Success,True
sfhnlcxc,2023-01-02 19:51:40,Edit,Admin Panel,Unauthorized,False
crlwltyx,2023-01-02 19:51:47,Delete,Financials,Unauthorized,False
xizgokfs,2023-01-02 19:51:49,Login,Documents,Success,True
tphxehtt,2023-01-02 19:52:05,Login,Reports,Success,True
ekdmtmhv,2023-01-02 19:52:06,Access,Admin Panel,Unauthorized,False
klidpczh,2023-01-02 19:52:34,Edit,Admin Panel,Success,False
ukzmgrex,2023-01-02 19:52:44,Delete,Admin Panel,Unauthorized,False
mlulwqpn,2023-01-02 19:53:03,Login,Dashboard,Success,True
eioajnju,2023-01-02 19:53:25,Access,Reports,Success,True
mmygvuxb,2023-01-02 19:54:35,View,Reports,Success,True
mllrkxaq,2023-01-02 19:54:42,Edit,Admin Panel,Unauthorized,False
azzcmtkm,2023-01-02 19:54:51,Edit,Admin Panel,Success,False
mklcmtly,2023-01-02 19:54:52,Edit,Financials,Success,False
rirgzsoe,2023-01-02 19:55:07,View,Dashboard,Success,True
lefgpilw,2023-01-02 19:55:41,Delete,Admin Panel,Unauthorized,False
jhmjvydo,2023-01-02 19:56:29,View,Dashboard,Success,True
arjrqmnl,2023-01-02 19:56:40,Access,Financials,Unauthorized,False
rarqbvws,2023-01-02 19:56:44,Access,Admin Panel,Unauthorized,False
onncdfqm,2023-01-02 19:56:51,View,Dashboard,Success,True
wlnwmgah,2023-01-02 19:57:03,Login,Financials,Unauthorized,False
paozkvpm,2023-01-02 19:57:07,Access,Documents,Success,True
hovlupbw,2023-01-02 19:57:17,Access,Reports,Success,True
mljqqapm,2023-01-02 19:57:58,Access,Admin Panel,Unauthorized,False
nloavtck,2023-01-02 19:58:14,View,Admin Panel,Unauthorized,False
gozdcppv,2023-01-02 19:58:27,Login,Dashboard,Success,True
eqbqlpkq,2023-01-02 19:58:38,Access,Financials,Unauthorized,False
aftpaljm,2023-01-02 19:59:02,Access,Reports,Success,True
mdxzyxip,2023-01-02 19:59:20,Login,Documents,Success,True
ygscnxis,2023-01-02 19:59:23,Access,Documents,Success,True
khyzhucs,2023-01-02 20:00:03,Login,Dashboard,Success,True
segmxjnv,2023-01-02 20:00:03,Access,Dashboard,Success,True
aznuhuug,2023-01-02 20:00:12,Login,Admin Panel,Success,False
gypwtjex,2023-01-02 20:00:14,Edit,Financials,Unauthorized,False
jiiujilh,2023-01-02 20:00:37,View,Documents,Success,True
naxlidnc,2023-01-02 20:01:34,Delete,Admin Panel,Unauthorized,False
jujinqwr,2023-01-02 20:02:18,View,Documents,Success,True
byctnoct,2023-01-02 20:03:01,Delete,Financials,Success,False
xtqzmepr,2023-01-02 20:03:30,Login,Dashboard,Success,True
zuucbqzr,2023-01-02 20:03:35,View,Documents,Success,True
xeanbpmi,2023-01-02 20:03:43,View,Documents,Success,True
cezlyaed,2023-01-02 20:03:59,Login,Reports,Success,True
vazuwehj,2023-01-02 20:04:11,Login,Reports,Success,True
djsnzsff,2023-01-02 20:04:11,Login,Financials,Success,False
mjeayddy,2023-01-02 20:04:16,Login,Documents,Success,True
ikdeaxqa,2023-01-02 20:04:24,Login,Financials,Unauthorized,False
gthfgrds,2023-01-02 20:04:31,Login,Admin Panel,Unauthorized,False
rcdkudon,2023-01-02 20:05:16,Access,Dashboard,Success,True
nzaahavd,2023-01-02 20:05:26,Login,Documents,Success,True
utyjcrvb,2023-01-02 20:05:48,Access,Financials,Success,False
icxyopkj,2023-01-02 20:05:52,View,Financials,Success,False
hwidvkqa,2023-01-02 20:05:59,View,Reports,Success,True
hdkpybuq,2023-01-02 20:06:00,View,Financials,Unauthorized,False
cyrulddw,2023-01-02 20:06:06,Login,Financials,Unauthorized,False
wmvlxfes,2023-01-02 20:06:13,Access,Dashboard,Success,True
sigrqpxb,2023-01-02 20:06:24,Access,Documents,Success,True
qwmkkelz,2023-01-02 20:06:46,View,Admin Panel,Unauthorized,False
fchvcnim,2023-01-02 20:07:02,Access,Documents,Success,True
ksyjjykf,2023-01-02 20:07:19,Login,Admin Panel,Unauthorized,False
tdykcasy,2023-01-02 20:07:23,View,Dashboard,Success,True
lurowzui,2023-01-02 20:07:24,Edit,Financials,Unauthorized,False
jrtjxlrx,2023-01-02 20:07:35,Delete,Financials,Unauthorized,False
cuiijflt,2023-01-02 20:07:36,Access,Reports,Success,True
rgfjbbdc,2023-01-02 20:08:17,Delete,Financials,Success,False
iuqugpbz,2023-01-02 20:08:39,View,Financials,Success,False
gishhwhq,2023-01-02 20:08:54,Edit,Financials,Unauthorized,False
kkdthqim,2023-01-02 20:09:14,Access,Financials,Unauthorized,False
hffilrrk,2023-01-02 20:09:20,Login,Reports,Success,True
hqwzmziw,2023-01-02 20:09:26,View,Dashboard,Success,True
txrkwqie,2023-01-02 20:09:29,Delete,Admin Panel,Unauthorized,False
legdjrju,2023-01-02 20:09:40,Login,Reports,Success,True
sxoiumzy,2023-01-02 20:10:00,View,Reports,Success,True
fypmlmcs,2023-01-02 20:10:24,Edit,Admin Panel,Unauthorized,False
ifofnonj,2023-01-02 20:10:30,Login,Dashboard,Success,True
cfaxgssl,2023-01-02 20:10:32,View,Dashboard,Success,True
kkhvmgcw,2023-01-02 20:10:38,Login,Dashboard,Success,True
bjfpabsb,2023-01-02 20:10:53,View,Reports,Success,True
rjmsnbbe,2023-01-02 20:11:17,View,Reports,Success,True
gjochuxv,2023-01-02 20:11:29,View,Documents,Success,True
ybhilmfu,2023-01-02 20:11:35,Login,Documents,Success,True
azljtpwj,2023-01-02 20:11:48,Delete,Admin Panel,Success,False
skullviu,2023-01-02 20:11:50,Delete,Financials,Success,False
hfvsmsbf,2023-01-02 20:11:56,Login,Documents,Success,True
daiftigi,2023-01-02 20:12:38,Edit,Admin Panel,Unauthorized,False
fexzlcqy,2023-01-02 20:12:40,Login,Reports,Success,True
wlujqzoa,2023-01-02 20:12:47,Login,Admin Panel,Unauthorized,False
enlxwyar,2023-01-02 20:13:10,View,Documents,Success,True
kgfozaym,2023-01-02 20:13:19,Access,Reports,Success,True
xmjljbmu,2023-01-02 20:15:33,Access,Documents,Success,True
psdypntu,2023-01-02 20:15:43,View,Dashboard,Success,True
snfwbpnr,2023-01-02 20:15:45,Edit,Financials,Success,False
pvedjuyd,2023-01-02 20:15:56,View,Dashboard,Success,True
qzcfglwo,2023-01-02 20:16:49,Delete,Admin Panel,Unauthorized,False
vdxprueq,2023-01-02 20:16:49,Delete,Financials,Unauthorized,False
dsasracj,2023-01-02 20:17:18,View,Dashboard,Success,True
yjppbuzu,2023-01-02 20:17:21,Edit,Financials,Unauthorized,False
loxidmrh,2023-01-02 20:17:30,Login,Financials,Unauthorized,False
ycdqjdcz,2023-01-02 20:17:34,Delete,Admin Panel,Unauthorized,False
qhpawhtu,2023-01-02 20:17:36,View,Admin Panel,Unauthorized,False
tcpxehro,2023-01-02 20:18:00,Access,Documents,Success,True
teuztoak,2023-01-02 20:18:19,Access,Reports,Success,True
yekcqoir,2023-01-02 20:18:54,Delete,Admin Panel,Unauthorized,False
yexcmkvx,2023-01-02 20:19:22,Login,Dashboard,Success,True
itmqyokd,2023-01-02 20:19:30,View,Admin Panel,Unauthorized,False
rnmpvcbz,2023-01-02 20:20:25,Access,Admin Panel,Success,False
arxaagvz,2023-01-02 20:20:35,Login,Dashboard,Success,True
kkwlavxt,2023-01-02 20:20:43,Login,Admin Panel,Unauthorized,False
dhlqjgcr,2023-01-02 20:20:48,Login,Dashboard,Success,True
gnizrxhb,2023-01-02 20:21:24,Access,Admin Panel,Unauthorized,False
riyegqtw,2023-01-02 20:21:26,View,Dashboard,Success,True
otjtxcxa,2023-01-02 20:21:37,Login,Admin Panel,Unauthorized,False
qnjtdlxw,2023-01-02 20:21:54,Delete,Admin Panel,Success,False
mkegulml,2023-01-02 20:22:04,Login,Documents,Success,True
phwwkkhh,2023-01-02 20:22:34,Login,Documents,Success,True
amerrtnz,2023-01-02 20:23:30,View,Reports,Success,True
vepaiwnw,2023-01-02 20:23:57,Access,Documents,Success,True
vrjjwurx,2023-01-02 20:24:00,Access,Documents,Success,True
ayepmbld,2023-01-02 20:24:02,Edit,Financials,Unauthorized,False
olslvowt,2023-01-02 20:24:37,Access,Documents,Success,True
whnmzhob,2023-01-02 20:24:37,View,Reports,Success,True
fpxxlyoo,2023-01-02 20:25:33,Delete,Admin Panel,Unauthorized,False
ibnaasdb,2023-01-02 20:25:50,Access,Admin Panel,Unauthorized,False
ltulpnrt,2023-01-02 20:26:09,Access,Financials,Unauthorized,False
otnzfvhw,2023-01-02 20:26:11,Access,Admin Panel,Unauthorized,False
uqpsmmsw,2023-01-02 20:26:22,View,Dashboard,Success,True
dxunacqe,2023-01-02 20:26:34,View,Dashboard,Success,True
qdstdotl,2023-01-02 20:27:12,Access,Documents,Success,True
mjsrznhf,2023-01-02 20:27:14,Login,Documents,Success,True
zmgabvjd,2023-01-02 20:28:01,Access,Reports,Success,True
mtlnjdqd,2023-01-02 20:28:29,View,Dashboard,Success,True
axqjmlnc,2023-01-02 20:28:38,View,Documents,Success,True
oxraeqkp,2023-01-02 20:28:39,Login,Financials,Success,False
csatkxnt,2023-01-02 20:28:43,Access,Reports,Success,True
nrsqxnhb,2023-01-02 20:29:11,Login,Documents,Success,True
fvjlqgbu,2023-01-02 20:29:11,View,Admin Panel,Unauthorized,False
vnawgfnl,2023-01-02 20:29:44,Delete,Admin Panel,Unauthorized,False
emhzczni,2023-01-02 20:29:50,Access,Reports,Success,True
qlwymaeg,2023-01-02 20:30:06,Access,Admin Panel,Unauthorized,False
xgoelhwf,2023-01-02 20:30:21,View,Dashboard,Success,True
faitydij,2023-01-02 20:30:28,Edit,Admin Panel,Unauthorized,False
xqpzbuze,2023-01-02 20:30:35,View,Dashboard,Success,True
kiazftdl,2023-01-02 20:30:45,Access,Reports,Success,True
fmzhxnvw,2023-01-02 20:30:45,Access,Documents,Success,True
tbsnapmg,2023-01-02 20:31:29,View,Dashboard,Success,True
ilqtqxzq,2023-01-02 20:31:54,Edit,Financials,Unauthorized,False
lasehiwn,2023-01-02 20:31:58,Delete,Admin Panel,Unauthorized,False
citrfwyx,2023-01-02 20:32:03,Delete,Financials,Unauthorized,False
btdkrrfm,2023-01-02 20:32:18,Delete,Admin Panel,Unauthorized,False
prrxvnuj,2023-01-02 20:33:07,View,Dashboard,Success,True
jurkwczb,2023-01-02 20:33:27,View,Reports,Success,True
exgryzon,2023-01-02 20:33:33,Login,Reports,Success,True
fonabjwq,2023-01-02 20:33:54,Login,Documents,Success,True
kevhelop,2023-01-02 20:34:09,Access,Documents,Success,True
spusrwcn,2023-01-02 20:34:29,Access,Financials,Unauthorized,False
aewszyhi,2023-01-02 20:34:29,Login,Dashboard,Success,True
dczkjugl,2023-01-02 20:34:52,View,Reports,Success,True
qjjnqlhv,2023-01-02 20:34:56,Login,Documents,Success,True
ezozmoot,2023-01-02 20:34:59,Delete,Financials,Unauthorized,False
ktxlvjvt,2023-01-02 20:35:03,Login,Documents,Success,True
easofrll,2023-01-02 20:35:19,Edit,Admin Panel,Unauthorized,False
zprbprpa,2023-01-02 20:35:34,Edit,Financials,Unauthorized,False
epptmxzj,2023-01-02 20:35:42,Login,Dashboard,Success,True
cyxzbjxx,2023-01-02 20:35:45,Delete,Admin Panel,Unauthorized,False
cwufbpqj,2023-01-02 20:36:01,View,Documents,Success,True
wxrtwevw,2023-01-02 20:36:09,Login,Financials,Unauthorized,False
eilcazbk,2023-01-02 20:36:18,View,Financials,Unauthorized,False
zuczlagz,2023-01-02 20:36:48,Login,Documents,Success,True
epzxpjth,2023-01-02 20:37:04,Login,Reports,Success,True
aohdjqff,2023-01-02 20:37:20,View,Financials,Unauthorized,False
smhfdynz,2023-01-02 20:37:23,Login,Documents,Success,True
kdcpzpam,2023-01-02 20:37:27,Login,Documents,Success,True
ztbjmvdg,2023-01-02 20:38:21,Delete,Financials,Unauthorized,False
goeyzytx,2023-01-02 20:38:29,Delete,Admin Panel,Unauthorized,False
cjkkpsga,2023-01-02 20:38:31,Login,Dashboard,Success,True
qzkfybzs,2023-01-02 20:38:49,Delete,Admin Panel,Success,False
dfxznnyz,2023-01-02 20:38:56,View,Financials,Unauthorized,False
myobkrlw,2023-01-02 20:38:58,View,Dashboard,Success,True
gogembol,2023-01-02 20:38:59,Delete,Financials,Success,False
ffcguvju,2023-01-02 20:39:36,View,Dashboard,Success,True
ijkkrjjl,2023-01-02 20:39:40,Login,Documents,Success,True
emvsimiy,2023-01-02 20:39:44,Edit,Admin Panel,Unauthorized,False
imwigxio,2023-01-02 20:39:48,Access,Dashboard,Success,True
kkiuzxan,2023-01-02 20:39:48,Edit,Financials,Success,False
wmrispwz,2023-01-02 20:40:14,Login,Documents,Success,True
okvkwjkb,2023-01-02 20:40:28,Access,Documents,Success,True
mkslpjxu,2023-01-02 20:41:19,Edit,Admin Panel,Unauthorized,False
hykfblsn,2023-01-02 20:41:26,Login,Documents,Success,True
epwfyayx,2023-01-02 20:41:27,Access,Admin Panel,Unauthorized,False
yqhidcfz,2023-01-02 20:42:07,Login,Reports,Success,True
ihlmbvds,2023-01-02 20:42:37,Access,Admin Panel,Unauthorized,False
nkellwqh,2023-01-02 20:42:58,View,Admin Panel,Unauthorized,False
ujkxblkh,2023-01-02 20:43:28,View,Reports,Success,True
nvjhrfzq,2023-01-02 20:43:29,View,Reports,Success,True
uhtsyyzy,2023-01-02 20:44:03,Edit,Admin Panel,Unauthorized,False
iaycqevf,2023-01-02 20:44:56,View,Documents,Success,True
ylxnaohh,2023-01-02 20:45:07,Access,Documents,Success,True
ywofsamw,2023-01-02 20:45:15,Access,Admin Panel,Unauthorized,False
ngrifcfw,2023-01-02 20:45:18,Login,Financials,Success,False
cakcbock,2023-01-02 20:45:55,View,Reports,Success,True
mtpsludg,2023-01-02 20:46:46,View,Dashboard,Success,True
jgutukss,2023-01-02 20:46:53,Login,Dashboard,Success,True
ypaygfsl,2023-01-02 20:47:14,Access,Reports,Success,True
rayawzti,2023-01-02 20:47:46,Edit,Financials,Unauthorized,False
jdjbsjnf,2023-01-02 20:47:48,Login,Admin Panel,Unauthorized,False
cvwznnvw,2023-01-02 20:47:51,Login,Dashboard,Success,True
dqpkdldy,2023-01-02 20:48:13,Login,Dashboard,Success,True
zkaopqwb,2023-01-02 20:48:23,Login,Documents,Success,True
nftqtlsk,2023-01-02 20:48:27,Access,Dashboard,Success,True
mwyymbtg,2023-01-02 20:48:52,Login,Reports,Success,True
aqwawxvq,2023-01-02 20:49:06,Access,Reports,Success,True
oyrovrpr,2023-01-02 20:49:25,View,Documents,Success,True
elpdelyy,2023-01-02 20:49:35,View,Reports,Success,True
jtvsedds,2023-01-02 20:49:40,Delete,Admin Panel,Unauthorized,False
efqsxnwc,2023-01-02 20:51:39,Login,Dashboard,Success,True
yctjpofk,2023-01-02 20:52:03,View,Documents,Success,True
ucjjkhmc,2023-01-02 20:52:10,Access,Documents,Success,True
wntmxlyl,2023-01-02 20:52:43,Access,Reports,Success,True
rttzkzjt,2023-01-02 20:52:57,Login,Documents,Success,True
pwdhlgzc,2023-01-02 20:53:36,View,Reports,Success,True
zchjkveg,2023-01-02 20:53:39,Login,Financials,Unauthorized,False
iibkgckz,2023-01-02 20:53:57,Access,Documents,Success,True
jwnmckpk,2023-01-02 20:53:59,Access,Documents,Success,True
xderbbfp,2023-01-02 20:54:07,View,Documents,Success,True
bbprrvll,2023-01-02 20:54:10,Access,Reports,Success,True
mbzbxsdl,2023-01-02 20:54:16,View,Dashboard,Success,True
bmdlxfut,2023-01-02 20:54:32,Login,Documents,Success,True
saubaiam,2023-01-02 20:54:35,Access,Documents,Success,True
cjqxcplr,2023-01-02 20:55:05,Edit,Admin Panel,Success,False
ykekmygh,2023-01-02 20:55:59,Login,Reports,Success,True
